"Time","Tot","A","B","AA","AB","BA","BB"
131,10207.7702859926,727.982654921995,9479.78763107059,-109.771494554245,837.75414947624,74.2093345506403,9405.57829651995
132,10199.247295177,727.016849057171,9472.2304461198,-102.035547722761,829.052396779932,78.1567799684374,9394.07366615137
133,10190.4796424813,710.522005931137,9479.95763655016,-110.914666684629,821.436672615766,82.4717982971043,9397.48583825305
134,10186.7864938864,708.341821429866,9478.44467245657,-122.740608786419,831.082430216285,72.5704930232035,9405.87417943337
135,10183.4380963445,712.188840417513,9471.24925592697,-122.419342111434,834.608182528947,69.4338442599241,9401.81541166704
136,10183.5832416552,727.15822589049,9456.42501576475,-123.668195192402,850.826421082892,54.7383758274466,9401.68663993731
137,10182.8979162191,717.743945117434,9465.15397110166,-118.412255541389,836.156200658823,70.3897801271262,9394.76419097453
138,10188.7353276933,726.291626556351,9462.44370113699,-129.544230039355,855.835856595706,56.2975374809764,9406.14616365601
139,10195.3725376834,729.6896864109,9465.68285127246,-129.902678991782,859.592365402682,56.698144593179,9408.98470667928
140,10208.5629660892,750.20303589752,9458.3599301917,-114.844864920525,865.047900818045,59.1936493780358,9399.16628081366
141,10212.5128425615,742.260895941604,9470.25194661992,-111.442628884563,853.703524826167,72.7903795511301,9397.46156706879
142,10204.5087825038,743.347576026924,9461.16120647685,-122.289656762406,865.63723278933,58.8330531942217,9402.32815328262
143,10193.6551341385,741.198985767374,9452.45614837117,-131.843496211205,873.042481978579,49.0737266741399,9403.38242169703
144,10179.7002004396,721.597984213607,9458.10221622594,-127.085343209786,848.683327423393,70.4995082065892,9387.60270801935
145,10174.4138880409,712.008629632609,9462.40525840829,-139.151454171947,851.160083804556,67.5471993417333,9394.85805906655
146,10170.847159474,702.285918938844,9468.56124053514,-148.036632487951,850.322551426796,67.6261653192409,9400.9350752159
147,10166.435729369,715.152763950096,9451.28296541886,-147.190875896448,862.343639846544,53.3314522579133,9397.95151316094
148,10162.6116044215,695.640648927713,9466.97095549379,-146.654822550866,842.295471478579,72.6387488755375,9394.33220661825
149,10152.3121962393,705.741954698845,9446.57024154041,-136.886431721852,842.628386420697,68.5364824689193,9378.03375907149
150,10148.6512691081,692.807218926441,9455.84405018167,-144.724713178366,837.531932104808,73.2703044754067,9382.57374570627
151,10142.3238330556,676.67696314747,9465.64686990816,-163.805717404064,840.482680551534,68.2118975410124,9397.43497236714
152,10136.1101177629,673.777837703914,9462.33228005898,-171.092408114657,844.870245818572,61.584227143296,9400.74805291568
153,10129.9606230649,671.277514089831,9458.68310897508,-155.688273574424,826.965787664256,78.0606109344771,9380.6224980406
154,10118.7241506147,671.877171019482,9446.84697959518,-174.278773959819,846.155944979301,53.9161778312831,9392.93080176389
155,10110.860765347,642.811474539077,9468.04929080789,-187.79649137286,830.607965911937,67.1189825510056,9400.93030825688
156,10091.7815566399,624.717525759977,9467.06403087995,-191.832390646837,816.549916406813,72.6737930542171,9394.39023782573
157,10069.4488964041,612.598999855943,9456.84989654817,-206.372940459944,818.971940315887,61.1148012202506,9395.73509532792
158,10039.6121609477,591.374810224944,9448.23735072277,-213.99364082768,805.368451052624,62.390633328734,9385.84671739404
159,10020.8508465612,567.218483446901,9453.63236311425,-231.645313463742,798.863796910643,61.1510621089123,9392.48130100534
160,10010.089216979,561.388571199549,9448.70064577942,-238.228833830023,799.617405029572,57.3188227959446,9391.38182298347
161,10009.7306646667,558.803546468692,9450.92711819804,-241.452848301594,800.256394770286,56.6156032805974,9394.31151491744
162,10009.2908216337,547.46110008799,9461.82972154571,-248.632506530129,796.093606618119,60.3194684745732,9401.51025307114
163,10018.1473705806,552.500151524969,9465.64721905563,-246.013226949871,798.51337847484,60.344755988656,9405.30246306697
164,10025.5042094638,543.102311414716,9482.40189804903,-265.094273293256,808.196584707972,51.7642498353704,9430.63764821366
165,10047.3867834121,566.876585291225,9480.51019812085,-244.949382485111,811.825967776335,56.70051160014,9423.80968652071
166,10062.3632021322,565.584237890858,9496.77896424132,-240.444168580865,806.028406471723,67.0071164072521,9429.77184783407
167,10089.3542906028,592.029971831296,9497.32431877154,-227.693776511625,819.723748342921,63.068093825289,9434.25622494625
168,10106.2021457789,601.339558171868,9504.86258760705,-228.187923117198,829.527481289066,57.158056494701,9447.70453111235
169,10126.4428493168,630.926573873832,9495.51627544297,-209.958179506593,840.884753380424,51.7666233810108,9443.74965206196
170,10135.4417953915,640.474515009985,9494.96728038153,-187.956649373383,828.431164383369,63.154937685951,9431.81234269558
171,10153.4459208701,659.894267713065,9493.55165315704,-189.67305617779,849.567323890856,47.8102707620024,9445.74138239504
172,10167.2211453728,674.737531917206,9492.48361345561,-172.802516574837,847.540048492043,52.3790336796626,9440.10457977595
173,10186.5378255996,681.6279848571,9504.90984074251,-170.4006936258,852.028678482899,53.6671434995612,9451.24269724295
174,10194.1594590625,699.239729932156,9494.91972913031,-167.032982030867,866.272711963024,37.7064487553837,9457.21328037493
175,10204.394252379,706.948194131889,9497.44605824708,-148.14080755311,855.089001684999,49.5360049400626,9447.91005330701
176,10206.7278092663,712.92115257843,9493.80665668789,-145.268857899373,858.190010477804,42.0407521968786,9451.76590449101
177,10212.4914659728,720.371123551296,9492.12034242148,-137.701751598028,858.072875149323,40.5038418171678,9451.61650060432
178,10216.7818198808,704.598388930648,9512.18343095016,-136.970653810209,841.569042740857,55.5448893881662,9456.63854156199
179,10215.3709367788,709.380485711604,9505.99045106721,-127.680373703591,837.060859415194,56.368507342379,9449.62194372483
180,10205.1839875593,705.572190739576,9499.61179681971,-141.948377933309,847.520568672885,39.2924389607672,9460.31935785895
181,10195.4210877946,692.387058211746,9503.03402958289,-142.526181578656,834.913239790402,46.9437290999146,9456.09030048298
182,10186.918858299,687.004753062607,9499.91410523638,-147.002088016758,834.006841079365,43.8251610517469,9456.08894418464
183,10175.0920389618,680.709930191393,9494.38210877039,-153.313231892335,834.023162083728,38.6896473539147,9455.69246141648
184,10169.0766792316,684.788945644115,9484.28773358753,-148.017335286274,832.806280930388,37.2397017967941,9447.04803179073
185,10172.7622243532,684.38505620226,9488.37716815092,-147.288649515535,831.673705717795,38.850724818943,9449.52644333198
186,10178.7543877838,700.820840902916,9477.93354688092,-122.973853098941,823.794694001857,47.8131673582643,9430.12037952266
187,10189.8676348458,712.864911490779,9477.002723355,-116.594651854386,829.459563345165,46.3153568044776,9430.68736655052
188,10198.8785719338,714.821844903662,9484.05672703013,-116.234594770173,831.056439673835,49.3143922742289,9434.74233475591
189,10200.4465584403,724.752491233018,9475.69406720727,-118.740193918002,843.49268515102,38.9431447156672,9436.7509224916
190,10197.6841597426,729.570101948057,9468.11405779455,-115.041900804654,844.612002752711,37.7284147155933,9430.38564307895
191,10191.764951227,738.746615888137,9453.01833533888,-100.839042109768,839.585657997906,41.7339214234049,9411.28441391547
192,10186.3023231659,734.485776449597,9451.81654671634,-117.423390739696,851.909167189293,27.5802700966013,9424.23627661973
193,10175.067559093,730.259240489292,9444.80831860371,-107.787305042109,838.046545531401,36.840173355146,9407.96814524856
194,10160.8061240625,733.353929009681,9427.45219505283,-106.340991679325,839.694920689006,28.1830777579372,9399.26911729489
195,10151.4496814119,727.006112547886,9424.44356886398,-115.245943359724,842.25205590761,20.9522093718661,9403.49135949212
196,10140.0971645872,725.895546872886,9414.20161771427,-118.713847587203,844.609394460089,11.0658938183542,9403.13572389591
197,10136.5993385794,713.559273845233,9423.04006473413,-123.661955675916,837.221229521149,16.7020611544202,9406.33800357971
198,10126.4770499834,706.435011632787,9420.04203835063,-121.137429802324,827.572441435111,18.7677016444759,9401.27433670615
199,10115.9567471298,703.699795461818,9412.25695166802,-121.121421174027,824.821216635845,14.7991025402484,9397.45784912777
200,10108.7566298653,698.989255492488,9409.76737437278,-114.680171075805,813.669426568293,18.8255159118014,9390.94185846098
201,10094.8926973198,696.884797146583,9398.0079001732,-117.553951833902,814.438748980484,6.40232372408545,9391.60557644912
202,10077.8691552997,683.863607344144,9394.00554795557,-125.16175603143,809.025363375574,-0.846586277917598,9394.85213423348
203,10061.8615353116,683.197227115668,9378.66430819591,-114.773728352294,797.970955467962,-1.43647527755724,9380.10078347346
204,10046.3598749147,652.463494554176,9393.89638036056,-133.198692425038,785.662186979214,1.38455973253379,9392.51182062803
205,10038.7594063716,653.090938233857,9385.66846813774,-130.167652401194,783.258590635052,-1.80613936711854,9387.47460750486
206,10036.9853362196,643.796839421215,9393.1884967984,-131.778827675347,775.575667096561,3.33817385215471,9389.85032294624
207,10038.8005078581,648.629970689459,9390.17053716862,-139.02748415922,787.657454848679,-11.2627519254716,9401.43328909409
208,10040.9861582692,653.99013935336,9386.99601891583,-123.561636101967,777.551775455326,-3.78828847371617,9390.78430738954
209,10037.3474310025,659.911933967427,9377.43549703512,-115.487362514022,775.399296481449,-7.40480949460905,9384.84030652973
210,10030.1301728571,661.406442142517,9368.72373071457,-109.450805132859,770.857247275376,-8.87142736025201,9377.59515807482
211,10013.8398313575,646.215767318221,9367.62406403928,-109.04015563669,755.255922954911,-3.67224759301614,9371.2963116323
212,9995.38909294936,652.679020488885,9342.71007246048,-99.8161037572666,752.495124246151,-11.8593357486919,9354.56940820917
213,9979.29261342949,642.956134332454,9336.33647909704,-111.055732044566,754.011866377019,-23.4783397632725,9359.81481886031
214,9955.86988578238,634.069543086347,9321.80034269604,-110.130275050139,744.199818136486,-24.9555964599584,9346.755939156
215,9937.7710885678,645.878695769526,9291.89239279828,-105.04185368054,750.920549450066,-38.9016425825791,9330.79403538086
216,9915.30225484345,632.178834946616,9283.12341989683,-113.031363191804,745.21019813842,-42.1197158448574,9325.24313574169
217,9900.72790951075,622.86492309291,9277.86298641784,-109.696993780511,732.561916873421,-34.224649154531,9312.08763557237
218,9889.36642400247,629.536062950111,9259.83036105236,-108.473064840914,738.009127791025,-42.3997801132871,9302.23014116565
219,9883.84693865229,636.009432382591,9247.8375062697,-107.264231782397,743.273664164988,-48.6870201557852,9296.52452642549
220,9877.4527208157,638.484727536684,9238.96799327901,-105.463141453208,743.947868989893,-52.0764091111724,9291.04440239019
221,9883.46842981406,648.762529214155,9234.7059005999,-92.4363046931854,741.19883390734,-46.7949918065079,9281.50089240641
222,9885.3473802379,645.362903530756,9239.98447670714,-76.7571861742258,722.120089704981,-26.4278534797452,9266.41233018689
223,9891.32211089694,661.353544687388,9229.96856620956,-76.0353323183113,737.388877005699,-37.2018236124178,9267.17038982197
224,9902.59692853236,669.745656394085,9232.85127213827,-72.9013535109564,742.647009905041,-35.1596942140839,9268.01096635236
225,9920.38097336726,678.649926980896,9241.73104638636,-69.0955046792157,747.745431660112,-29.0746019583306,9270.80564834469
226,9941.00889021689,703.412674139294,9237.5962160776,-55.5509123323432,758.963586471637,-27.3942028280458,9264.99041890564
227,9955.72096397336,716.978391228966,9238.7425727444,-43.5096303671104,760.488021596077,-20.1292770130144,9258.87184975741
228,9970.57678364431,733.886077258051,9236.69070638626,-32.5652745422787,766.45135180033,-18.579891419731,9255.27059780599
229,9987.69115638457,757.392773672871,9230.2983827117,-4.88747190250281,762.280245575374,-7.07245574102569,9237.37083845272
230,10006.0888342196,781.437613174976,9224.65122104464,12.5884033103584,768.849209864618,-6.44144789107857,9231.09266893572
231,10030.0391994116,816.577374337031,9213.46182507461,25.8506495999568,790.726724737074,-17.3423508983292,9230.80417597294
232,10048.3204687073,837.824166277903,9210.49630242936,44.377443669974,793.446722607929,-13.4029169942305,9223.89921942359
233,10075.3323471602,866.633804791277,9208.69854236897,66.5590202192444,800.074784572033,-8.04781372324976,9216.74635609222
234,10092.9190954507,889.561346471328,9203.3577489794,84.8037526656695,804.757593805658,-5.58937074404892,9208.94711972345
235,10116.1328392329,917.015137658606,9199.11770157432,95.5482570961973,821.466880562409,-10.5224141513992,9209.64011572572
236,10126.0806848258,940.541350551396,9185.53933427437,103.172507722348,837.368842829048,-20.8279725458584,9206.36730682023
237,10132.9729909859,950.396147450474,9182.57684353542,106.710261960529,843.685885489945,-21.8578515810368,9204.43469511646
238,10128.6991124097,958.820536930654,9169.87857547909,118.612983132647,840.207553798007,-18.0451867356073,9187.9237622147
239,10124.7501669618,959.250472694009,9165.49969426783,120.12180449125,839.128668202759,-16.6229914550073,9182.12268572284
240,10115.7883605469,964.164775364998,9151.62358518194,130.063165780427,834.101609584571,-14.4944730399134,9166.11805822185
241,10113.5786326361,958.397533668829,9155.18109896724,118.846769723378,839.550763945452,-20.4015763512577,9175.5826753185
242,10114.4221183807,969.241215004484,9145.18090337623,132.451467533255,836.789747471229,-17.1755775331964,9162.35648090942
243,10108.2232307046,970.101972689907,9138.12125801474,136.765514676541,833.336458013367,-16.5960860477617,9154.7173440625
244,10108.3418225883,974.828201094733,9133.51362149352,145.890930746744,828.937270347989,-11.6575061903164,9145.17112768384
245,10103.9546996838,988.581176633579,9115.3735230502,151.958683561294,836.622493072286,-22.016852847712,9137.39037589791
246,10109.7056634169,991.32503256387,9118.38063085307,158.565792460458,832.759240103411,-15.7837837301503,9134.16441458322
247,10112.3588728569,1004.38545648075,9107.97341637618,169.438862068551,834.946594412202,-17.9874250554726,9125.96084143165
248,10112.4105458537,1014.76795325492,9097.64259259874,177.120797830986,837.647155423936,-21.969510271881,9119.61210287062
249,10109.8731705653,1017.72557847983,9092.14759208544,178.718248135814,839.007330344017,-25.8122005620884,9117.95979264753
250,10108.7012729261,1030.66685196752,9078.03442095861,187.716238525195,842.950613442326,-32.7485978695124,9110.78301882812
