"Time","Tot","A","B","AA","AB","BA","BB"
85,1757.77391506385,750.566180274158,1007.2077347897,325.380134280131,425.186045994027,1.17191351341774,1006.03582127628
86,1760.82433095709,751.535012541293,1009.28931841579,327.426133782731,424.108878758562,3.43726805796363,1005.85205035783
87,1764.84491601155,754.797922226784,1010.04699378477,327.851411905638,426.946510321145,1.93914792030309,1008.10784586447
88,1768.27386733549,755.285275836064,1012.98859149943,328.793885811678,426.491390024386,3.4223690781472,1009.56622242128
89,1770.94677775583,756.205451578568,1014.74132617726,329.199646844982,427.005804733586,3.64554467390957,1011.09578150335
90,1773.3142862626,758.529555459803,1014.78473080279,330.661234516859,427.868320942944,3.3564795071517,1011.42825129564
91,1775.43391318843,755.931015182384,1019.50289800604,329.12981989531,426.801195287074,4.64151690894558,1014.8613810971
92,1778.95360746809,758.016713894039,1020.93689357405,329.001705923016,429.015007971022,3.61083417094726,1017.3260594031
93,1781.63928907954,761.100506074823,1020.53878300472,331.130026727312,429.970479347511,2.80167554005638,1017.73710746466
94,1784.41281887122,761.116288477739,1023.29653039348,331.198640997693,429.917647480046,3.57847419631563,1019.71805619717
95,1787.1409960176,763.311784163237,1023.82921185437,332.021839348215,431.289944815022,2.69621096421022,1021.13300089016
96,1790.01961521895,764.750948302023,1025.26866691693,332.876975266871,431.873973035152,2.92536787415823,1022.34329904277
97,1793.29199598058,766.122360586091,1027.16963539449,333.847610857427,432.274749728664,3.68341718936602,1023.48621820513
98,1796.14463860066,767.418839206517,1028.72579939414,333.613123611923,433.805715594594,2.68755396143025,1026.03824543271
99,1799.49320666159,768.294076887637,1031.19912977395,333.450326739618,434.843750148019,2.86766267205854,1028.33146710189
100,1803.20713872514,770.491307586843,1032.7158311383,334.4598724802,436.031435106643,2.46196944401983,1030.25386169428
101,1806.91298235468,771.90900985865,1035.00397249603,335.07313139539,436.83587846326,2.78387547245223,1032.22009702357
102,1809.70825457266,771.527943148767,1038.18031142389,336.576309542223,434.951633606544,5.22979039995613,1032.95052102393
103,1812.83943554617,775.029967317176,1037.80946822899,337.757444848772,437.272522468404,4.0274331489306,1033.78203508006
104,1815.71946209408,775.770288978239,1039.94917311584,336.572375427184,439.197913551054,2.8854399129433,1037.0637332029
105,1818.63114367289,776.019328840613,1042.61181483228,338.069092512464,437.950236328149,4.83233508219574,1037.77947975009
106,1821.73190759739,778.590130515863,1043.14177708152,339.189628759277,439.400501756585,4.32479123512721,1038.8169858464
107,1824.49827881243,778.935766101667,1045.56251271076,339.198209312951,439.737556788717,4.24421438732803,1041.31829832344
108,1827.45715041037,778.702141830034,1048.75500858033,338.602338624521,440.099803205513,4.55306138717345,1044.20194719316
109,1830.4501524483,781.074659600297,1049.37549284801,339.058142699141,442.016516901157,3.2713563431991,1046.10413650481
110,1834.01980109592,782.407871423751,1051.61192967216,341.976904094094,440.430967329658,5.42581370299462,1046.18611596917
111,1837.89104815237,784.347798071991,1053.54325008037,341.038093171266,443.309704900725,3.57370129800412,1049.96954878237
112,1841.09377085934,783.963946988799,1057.12982387055,340.581409547129,443.38253744167,4.09376603937174,1053.03605783117
113,1844.19743582335,784.735248457563,1059.46218736578,341.034126246913,443.70112221065,4.10644296700539,1055.35574439878
114,1847.65567885444,786.697256790088,1060.95842206435,342.31159269508,444.385664095008,4.26908151133979,1056.68934055301
115,1851.02957093124,787.386633707487,1063.64293722375,342.358568167696,445.028065539791,4.13507155026083,1059.50786567349
116,1855.59234380887,788.974719500659,1066.61762430821,344.130022948092,444.844696552567,5.33092501566974,1061.28669929254
117,1860.46428383345,791.616706762122,1068.84757707132,345.310017374516,446.306689387607,5.09549901680861,1063.75207805452
118,1864.1488926686,793.917852044896,1070.23104062371,345.239206442254,448.678645602642,3.47111266569509,1066.75992795801
119,1867.61487445045,795.623996698375,1071.99087775208,345.104350238136,450.519646460239,2.58290655458451,1069.40797119749
120,1870.33940985727,795.892361979994,1074.44704787728,346.19164054617,449.700721433824,3.69737317710403,1070.74967470017
121,1873.53582183854,797.730366072385,1075.80545576615,346.806772288036,450.923593784348,3.3141433683663,1072.49131239778
122,1876.79307899905,799.789287069363,1077.00379192968,347.956091515911,451.833195553452,3.0867550420417,1073.91703688764
123,1880.0539468334,801.412136300284,1078.64181053312,347.798133947437,453.614002352847,2.33667982226451,1076.30513071086
124,1883.10858175638,803.295421411345,1079.81316034504,349.401786383515,453.89363502783,3.02665845097367,1076.78650189406
125,1885.96046919545,804.035526995845,1081.92494219961,350.029305039012,454.006221956832,3.64058364995748,1078.28435854965
126,1888.688591066,803.980058142052,1084.70853292395,349.567879511038,454.412178631014,3.6380264299479,1081.070506494
127,1892.25838216182,805.529679484911,1086.72870267691,350.274540449234,455.255139035677,3.83971154350703,1082.8889911334
128,1895.22455842966,808.793632574709,1086.43092585495,351.361531139603,457.432101435106,1.95161728381187,1084.47930857114
129,1898.55237171659,809.540516100032,1089.01185561656,352.800222061702,456.74029403833,3.77466138785135,1085.23719422871
130,1900.82687399648,810.564151152274,1090.26272284421,352.435899913317,458.128251238957,2.4684953184205,1087.79422752579
131,1904.34091821184,810.527866246111,1093.81305196572,353.953811714172,456.57405453194,5.26626138436506,1088.54679058136
132,1908.30706216658,813.306920714825,1095.00014145176,353.967725934033,459.339194780792,3.68493390511611,1091.31520754664
133,1912.28967381325,815.236470752257,1097.05320306099,355.760238170858,459.476232581399,4.58496908298669,1092.468233978
134,1916.28443037122,815.199627053717,1101.0848033175,355.673491461398,459.526135592319,5.69242515930282,1095.3923781582
135,1919.28230320612,818.963094178021,1100.3192090281,356.708362217297,462.254731960724,3.75981356610851,1096.55939546199
136,1922.23895844514,818.361458197654,1103.87750024748,356.977416826251,461.384041371403,5.30527618597337,1098.57222406151
137,1925.43788656566,821.629502177124,1103.80838438853,357.421015205439,464.208486971684,3.06548251192684,1100.74290187661
138,1928.14006607172,821.790775317238,1106.34929075448,358.096066351431,463.694708965807,4.06639733288051,1102.2828934216
139,1930.71686851332,822.593088611641,1108.12377990168,357.933479795167,464.659608816474,3.49040748460334,1104.63337241708
140,1933.41270245729,822.443873793118,1110.96882866417,357.308848662828,465.13502513029,3.49183977870706,1107.47698888546
141,1935.81812830566,824.082840760915,1111.73528754475,358.501369092088,465.581471668828,3.3909997646393,1108.34428778011
142,1938.20959270725,825.486472357925,1112.72312034932,359.28140138584,466.205070972085,3.09796611763424,1109.62515423169
143,1941.38984356197,826.533889166418,1114.85595439556,359.062361175873,467.471527990545,2.7412325562902,1112.11472183927
144,1944.32644558819,829.016498248361,1115.30994733983,360.98300500331,468.033493245052,2.9578842877166,1112.35206305211
145,1946.76094514137,829.373054534779,1117.38789060659,360.712714325084,468.660340209695,2.869031163975,1114.51885944262
146,1950.61797459971,831.329191672338,1119.28878292737,360.962798818643,470.366392853695,2.72085039322985,1116.56793253415
147,1953.78653716888,832.79310765856,1120.99342951032,362.385348451845,470.407759206715,3.33289523472198,1117.66053427559
148,1957.26239049993,834.617548536566,1122.64484196337,362.824551924242,471.792996612324,3.30991181190341,1119.33493015146
149,1960.20802961987,837.876455269362,1122.33157435051,364.51633996262,473.360115306742,2.62374000615281,1119.70783434436
150,1963.99153504493,839.205111673501,1124.78642337143,365.15073371898,474.054377954521,3.52237800212767,1121.2640453693
151,1968.17332769726,842.417419140645,1125.75590855661,367.383701899784,475.033717240861,3.92235341522419,1121.83355514139
152,1971.94694008153,843.863530577007,1128.08340950452,367.868175340089,475.995355236918,4.16258287506952,1123.92082662945
153,1976.37187390547,847.117888208835,1129.25398569663,367.633348418698,479.484539790137,2.11528978784377,1127.13869590879
154,1980.3221718474,849.302693438315,1131.01947840909,370.007984592206,479.294708846109,3.51271742436378,1127.50676098472
155,1983.56755047243,850.204086960641,1133.36346351179,369.278197983185,480.925888977456,3.01304314925665,1130.35042036253
156,1986.01137310763,851.915032761443,1134.09634034619,372.053826436205,479.861206325238,4.79838763058879,1129.2979527156
157,1987.89171720322,852.74655244027,1135.14516476295,370.284845128525,482.461707311746,2.42360198783008,1132.72156277512
158,1990.18371018772,853.314838484702,1136.86887170302,370.356003774494,482.958834710208,2.54044980275927,1134.32842190026
159,1991.88877012813,854.960085047767,1136.92868508036,371.533072974302,483.427012073465,2.23829998833351,1134.69038509203
160,1994.03046634494,855.106750408242,1138.9237159367,370.953526164952,484.15322424329,2.05519165975286,1136.86852427695
161,1997.08875220786,856.661871145797,1140.42688106206,372.012593611084,484.649277534714,2.65493683559106,1137.77194422647
162,2001.1993872613,859.222728592956,1141.97665866835,373.36159425067,485.861134342286,2.91898399148779,1139.05767467686
163,2005.93198479851,861.529606504528,1144.40237829398,374.72489042236,486.804716082168,3.54095715464543,1140.86142113933
164,2010.98647787892,865.368139286828,1145.6183385921,376.279974778784,489.088164508044,3.06670304143724,1142.55163555066
165,2015.63236381522,867.612759328174,1148.01960448705,377.207237631704,490.405521696469,3.29407103583983,1144.72553345121
166,2019.16063095169,869.918273855496,1149.24235709619,377.900992006786,492.01728184871,2.61939286565746,1146.62296423054
167,2023.12533222135,870.596872485013,1152.52845973634,377.82383193091,492.773040554102,3.34663565042129,1149.18182408592
168,2026.23416700065,873.02249691622,1153.21167008442,379.157507017646,493.864989898574,2.61619971094312,1150.59547037348
169,2029.66116547097,872.27242805033,1157.38873742064,378.711087660349,493.561340389981,3.89769610859877,1153.49104131204
170,2032.70602038331,874.696317089869,1158.00970329344,380.29650712362,494.39980996625,3.6185092305565,1154.39119406289
171,2035.71138285188,876.818658656086,1158.89272419579,380.929847774909,495.888810881177,2.7119054503661,1156.18081874543
172,2038.32274123806,876.589463513617,1161.73327772444,380.983764233409,495.605699280208,3.41310578093,1158.32017194351
173,2040.59937302608,876.593120187635,1164.00625283844,384.379788509053,492.213331678582,6.98666960458768,1157.01958323385
174,2044.08244527001,878.397791543126,1165.68465372689,382.390116767066,496.00767477606,4.05791166605645,1161.62674206083
175,2047.40057445958,879.988740532731,1167.41183392685,383.120553416267,496.868187116465,3.91610766537517,1163.49572626148
176,2050.38969857601,880.670399819259,1169.71929875676,383.381333677536,497.289066141723,4.03163557450193,1165.68766318225
177,2053.1141463652,882.192015837447,1170.92213052776,382.449636549225,499.742379288222,2.32533940769426,1168.59679112006
178,2055.01003428487,882.375441768675,1172.63459251619,383.778921949908,498.596519818767,3.32215505904437,1169.31243745715
179,2058.14503846871,883.809039250241,1174.33599921847,384.635340813065,499.173698437175,3.64664243228618,1170.68935678619
180,2061.62301284432,884.174659472723,1177.4483533716,383.879459561537,500.295199911186,3.49703061536262,1173.95132275624
181,2066.21015245311,887.618253770566,1178.59189868255,386.656604378116,500.961649392451,4.12304973692492,1174.46884894562
182,2070.38812974523,890.095145069242,1180.29298467598,386.406124753092,503.689020316149,2.62231230887731,1177.67067236711
183,2073.91846442433,891.351556535403,1182.56690788892,388.369442169182,502.982114366221,4.57046128988759,1177.99644659904
184,2077.14512280849,892.68059723998,1184.46452556851,388.166657185821,504.513940054159,3.74220858497868,1180.72231698353
185,2080.28661280453,892.213558961943,1188.07305384259,388.556651098105,503.656907863838,5.00878533514857,1183.06426850744
186,2082.7324428638,892.638090228379,1190.09435263542,387.710399852292,504.927690376087,3.75204699031153,1186.34230564511
187,2085.03432940225,893.258422394716,1191.77590700753,388.030003833224,505.228418561492,3.39172830217078,1188.38417870536
188,2088.7760779268,895.028976676347,1193.74710125045,388.754942457215,506.274034219131,3.40940222742643,1190.33769902303
189,2092.06916002858,896.37625906383,1195.69290096475,389.525580872234,506.850678191596,3.2867939615557,1192.40610700319
190,2095.87013917483,897.800704948673,1198.06943422616,390.090860190218,507.709844758455,3.52376463493327,1194.54566959123
191,2098.34486458576,900.247116142046,1198.09774844371,391.501742921755,508.745373220291,2.68033870187914,1195.41740974183
192,2100.57227580579,899.892430229235,1200.67984557655,392.617773080711,507.274657148524,4.51144097906584,1196.16840459748
193,2103.47143183618,901.06232632217,1202.40910551401,391.524466338898,509.537859983272,2.94516804791386,1199.46393746609
194,2107.14085579108,904.595678308316,1202.54517748276,393.260482791887,511.335195516429,2.24966784048724,1200.29550964227
195,2111.13715950576,906.443744120606,1204.69341538516,394.34919872533,512.094545395276,2.84622619628514,1201.84718918887
196,2114.74616775958,908.84468556159,1205.90148219799,395.719454365181,513.125231196409,2.87031819435641,1203.03116400363
197,2118.17813059529,909.039301497265,1209.13882909803,395.392102602971,513.647198894294,3.51528626601486,1205.62354283201
198,2121.41930478296,911.955966627449,1209.46333815551,396.79693192466,515.159034702789,3.11347873546397,1206.34985942004
199,2124.95322213395,913.805473203551,1211.1477489304,398.11303419196,515.692439011592,3.6975846062284,1207.45016432417
200,2128.06493859928,914.091698787254,1213.97323981203,398.011981056111,516.079717731143,3.99210252773228,1209.98113728429
201,2130.95037551263,915.756072546333,1215.1943029663,397.53192163615,518.224150910183,2.64373916659551,1212.5505637997
202,2134.31122221228,917.739500833583,1216.5717213787,399.062493473089,518.677007360493,2.90716507221365,1213.66455630649
203,2137.63538068233,918.685182888693,1218.95019779364,399.486606442174,519.198576446518,3.51040594907415,1215.43979184456
204,2139.83799903732,919.704553292737,1220.13344574458,399.748354582833,519.956198709904,3.15030543540512,1216.98314030918
205,2142.90377467468,920.395842868196,1222.50793180649,399.843671637978,520.552171230219,3.48624552994489,1219.02168627654
206,2145.81189359763,922.407699544276,1223.40419405335,400.922958766651,521.484740777625,2.91307913362225,1220.49111491973
207,2149.23333999372,924.258193864068,1224.97514612966,401.76737345257,522.490820411498,3.13096430349503,1221.84418182616
208,2152.11709271016,925.22110033663,1226.89599237353,402.228749696127,522.992350640503,2.93301731362234,1223.9629750599
209,2156.47157174844,927.873180426929,1228.59839132151,403.239643796525,524.633536630404,2.99333036352653,1225.60506095798
210,2159.97761565475,929.478210080701,1230.49940557405,404.517519639632,524.960690441068,3.28637227769121,1227.21303329636
211,2164.32411604259,930.909393867241,1233.41472217535,404.942148554358,525.967245312883,3.94139493312432,1229.47332724223
212,2167.89095769551,932.34833911396,1235.54261858155,405.730682744424,526.617656369536,3.73840940694257,1231.80420917461
213,2171.70656260184,933.647901978369,1238.05866062347,406.571753455793,527.076148522576,4.48028878840619,1233.57837183506
214,2174.2734761778,932.736418764617,1241.53705741318,406.589196763241,526.147222001376,5.59822527991474,1235.93883213327
215,2177.28685443529,934.499936540849,1242.78691789444,406.603270049366,527.896666491483,4.53262954810607,1238.25428834633
216,2180.8008268308,937.104479711321,1243.69634711948,407.338309013035,529.766170698286,3.27694587462466,1240.41940124485
217,2184.11439126721,938.597977895003,1245.5164133722,408.304457774398,530.293520120605,3.45027869526348,1242.06613467694
218,2186.67681402453,938.125984253049,1248.55082977149,408.728127897534,529.397856355515,4.76530529164426,1243.78552447984
219,2189.14793995745,940.170502918703,1248.97743703875,408.784009943807,531.386492974896,3.22245426055372,1245.7549827782
220,2191.50429373711,941.913637016671,1249.59065672044,409.559000445574,532.354636571097,2.69685920921848,1246.89379751122
221,2193.84289973156,942.198744487944,1251.64415524361,409.398353737443,532.800390750501,2.70044592661122,1248.943709317
222,2196.13821450241,943.392832340045,1252.74538216237,410.895098918641,532.497733421404,3.51823564178308,1249.22714652058
223,2197.92196727369,944.253388464337,1253.66857880935,410.568683855229,533.684704609108,2.60422407194656,1251.06435473741
224,2200.54714667147,945.629713160044,1254.91743351143,410.741757105474,534.887956054571,2.36091586366451,1252.55651764776
225,2203.51473288919,946.867748375187,1256.646984514,411.60791381382,535.259834561368,2.84441187090318,1253.8025726431
226,2207.09496554976,949.276023660256,1257.8189418895,414.736890274621,534.539133385635,4.83457201708347,1252.98436987242
227,2210.20626126778,949.886174241425,1260.32008702636,413.210089089684,536.676085151741,3.49080256394044,1256.82928446242
228,2212.90124211929,952.852874087982,1260.0483680313,414.159381838823,538.69349224916,2.23753143183561,1257.81083659947
229,2215.42038393156,953.985940571056,1261.43444336051,415.24703318773,538.738907383326,2.7796539471423,1258.65478941336
230,2218.46732048115,955.265918177741,1263.20140230341,415.616161843693,539.649756334048,2.79585708814363,1260.40554521526
231,2220.85579090208,956.376144579702,1264.47964632238,417.564172564923,538.811972014778,4.31310195393937,1260.16654436844
232,2222.84211243224,958.181662266921,1264.66045016532,416.439097391445,541.742564875476,1.85823813275426,1262.80221203257
233,2224.71387863608,958.294955582864,1266.41892305322,416.706014065685,541.588941517179,2.53286266955971,1263.88606038366
234,2226.25974908524,958.901449829113,1267.35829925612,417.438699946759,541.462749882354,2.94011427536633,1264.41818498076
235,2227.83476406356,959.051608300574,1268.78315576299,417.012948937256,542.038659363318,2.72474651363269,1266.05840924936
236,2230.82443088178,961.203873662263,1269.62055721951,418.334447260549,542.869426401714,2.68990490112952,1266.93065231838
237,2234.23286420201,963.227308950275,1271.00555525173,419.722933124612,543.504375825663,3.23157824959209,1267.77397700214
238,2237.3567481147,966.426401581404,1270.93034653329,420.607323416544,545.81907816486,1.93517199935978,1268.99517453394
239,2240.37001378015,966.011440693082,1274.35857308706,421.141246418064,544.870194275018,3.99108312352144,1270.36748996354
240,2243.70916419609,965.235199671963,1278.47396452413,419.847988908684,545.387210763279,4.7763107550328,1273.69765376909
241,2246.29684806449,971.017459999478,1275.27938806501,422.447685843162,548.569774156316,2.31711025311156,1272.9622778119
242,2248.77207127098,972.362267656419,1276.40980361456,423.410779143443,548.951488512976,2.96811918027707,1273.44168443429
243,2250.31045370558,973.272133724105,1277.03831998147,423.609342937342,549.662790786763,2.30727714816825,1274.7310428333
244,2251.93635576,973.517099749465,1278.41925601054,424.292644171387,549.224455578078,3.18033327579769,1275.23892273474
245,2253.78597440439,974.944181812789,1278.8417925916,423.971688173947,550.972493638842,1.80602802492287,1277.03576456667
246,2255.69521434271,975.731805986857,1279.96340835586,424.531181001461,551.200624985396,2.0038687217403,1277.95953963412
247,2257.10937966579,975.515728910638,1281.59365075515,423.770373427334,551.745355483304,1.65027424759927,1279.94337650755
248,2258.7738551555,975.399903753164,1283.37395140234,423.676285722943,551.72361803022,2.01621893506563,1281.35773246727
249,2260.5644512478,977.616193586596,1282.94825766121,424.920978732473,552.695214854123,1.56293429081779,1281.38532337039
250,2262.5008661694,977.722201806081,1284.77866436331,424.952740413981,552.769461392101,1.85744289013961,1282.92122147317
251,2265.15588552895,978.715404313394,1286.44048121555,426.135191082467,552.580213230927,2.87431497711517,1283.56616623844
252,2267.65779195791,978.868625068638,1288.78916688927,425.335982634358,553.53264243428,2.74328300910114,1286.04588388017
253,2270.33699521589,981.556857815919,1288.78013739997,427.833437741772,553.723420074148,3.41972808318002,1285.36040931679
254,2273.21776724646,982.038751987948,1291.17901525851,426.657806524887,555.380945463061,2.53955255296046,1288.63946270555
255,2275.83966220509,983.519999766849,1292.31966243824,429.29616490626,554.223834860588,4.44201011748208,1287.87765232076
256,2277.98424875944,983.519113392476,1294.46513536696,427.2077773422,556.311336050276,2.7367975258004,1291.72833784116
