"Time","Tot","A","B","AA","AB","BA","BB"
56,702.163956665508,292.852091899737,409.311864765771,292.069542325218,0.782549574519079,409.232009266689,0.0798554990826995
57,703.279246653255,296.371589183566,406.907657469689,296.273619329839,0.0979698537264966,410.701072157131,-3.79341468744169
58,704.793402508085,293.589090811416,411.204311696669,292.08593865826,1.50315215315673,410.155910310287,1.04840138638186
59,706.449732407507,294.805557658594,411.644174748913,288.950133600267,5.85542405832726,407.021705077777,4.62246967113568
60,708.337502290407,291.784488920496,416.553013369912,286.52218687026,5.26230205023542,408.351436421634,8.20157694827747
61,710.448296515876,294.074559554233,416.373736961643,289.638126440366,4.43643311386739,410.534539940349,5.83919702129374
62,712.539103029032,295.091527112504,417.447575916528,294.739836081925,0.351691030579149,415.565144512165,1.88243140436369
63,714.223298932654,299.884856822286,414.338442110368,298.695126731772,1.18973009051367,415.558880794884,-1.22043868451653
64,715.469261434773,298.040727824439,417.428533610334,295.372594959228,2.66813286521119,414.625674114452,2.80285949588182
65,716.535479489775,297.38356469248,419.151914797295,296.271871747897,1.11169294458305,416.730895823295,2.42101897399959
66,717.440363808713,296.593011606368,420.847352202345,295.337723583977,1.25528802239091,417.277019215382,3.57033298696375
67,718.228250808807,301.92393353932,416.304317269487,301.657896953321,0.266036585998204,418.840257026461,-2.53593975697359
68,718.874358374415,300.074017972504,418.80034040191,302.874004830888,-2.79998685838379,422.170255371966,-3.36991497005571
69,719.688701129337,309.272502835989,410.416198293348,300.024726002577,9.24777683341242,410.39337108173,0.0228272116175861
70,721.004074793477,297.097402231031,423.906672562446,295.345496663749,1.75190556728215,418.856294909829,5.05037765261758
71,722.252386369167,300.260508767716,421.99187760145,297.820860907337,2.4396478603793,418.604155848919,3.38772175253092
72,723.291949764183,304.941149066534,418.350800697649,304.286691842516,0.654457224017997,420.939412012634,-2.58861131498493
73,724.380446861755,305.59712427997,418.783322581786,300.220065021842,5.37705925812728,416.868102351783,1.91522023000317
74,725.173024251319,301.511418730748,423.661605520572,302.470751943613,-0.959333212865238,423.480606786501,0.180998734070132
75,726.702083918602,303.836137303279,422.865946615323,301.5664766636,2.26966063967857,420.847750719972,2.01819589535102
76,728.54217297841,308.960154780149,419.582018198261,300.208233664471,8.75192111567753,415.075570690053,4.50644750820795
77,730.384767527361,310.202693831409,420.182073695952,305.266759297588,4.93593453382075,419.821807498375,0.360266197577072
78,732.334219313085,306.170184279298,426.164035033787,303.633684805768,2.5364994735294,423.247081521026,2.91695351276164
79,733.911583291082,308.367782770981,425.543800520101,300.53241050928,7.83537226170161,419.029250566853,6.51454995324794
80,735.280654381151,311.187881222396,424.092773158754,311.628110620109,-0.440229397712378,428.089521777503,-3.99674861874851
81,736.558327244345,304.637521472624,431.920805771721,299.795985458871,4.84153601375223,423.648514105829,8.27229166589163
82,737.445513571337,307.566069484569,429.879444086768,307.435795217181,0.130274267387954,428.725413297817,1.15403078895181
83,738.29312313767,312.062729314077,426.230393823593,304.933406046398,7.12932326767831,421.835856730306,4.3945370932868
84,739.209193556547,311.320777523574,427.888416032973,313.174283146957,-1.85350562338312,431.441564797883,-3.55314876490971
85,740.365817612249,314.218208499631,426.147609112618,311.729409669988,2.48879882964271,427.871413882757,-1.72380477013866
86,741.764473163058,310.345041394376,431.419431768682,307.504860805953,2.84018058842277,428.521781154988,2.89765061369416
87,743.135447298696,310.956142495975,432.17930480272,311.586193117354,-0.630050621378255,432.208184080205,-0.0288792774842181
88,744.018544741988,308.715810942703,435.302733799285,309.988620365769,-1.27280942306537,433.067928723628,2.23480507565705
89,744.837136162375,311.885342472066,432.951793690309,309.828161506172,2.05718096589464,429.984877943984,2.96691574632521
90,745.536230566205,311.308478669483,434.227751896723,313.025681118839,-1.71720244935623,434.227359688927,0.000392207795490984
91,746.569892620843,317.104217913515,429.465674707327,310.34911310256,6.75510481095521,426.804560130618,2.66111457670881
92,747.387286681018,315.649975115234,431.737311565784,315.058078191834,0.59189692340041,433.420619061107,-1.68330749532305
93,747.894224391886,313.431178196524,434.463046195363,308.58433363259,4.84684456393387,429.303431852523,5.15961434283934
94,748.538315296953,314.96605824286,433.572257054093,314.387313302767,0.578744940092977,434.133565792424,-0.561308738331292
95,749.18113785217,316.268902652585,432.912235199586,307.133866705893,9.13503594669197,425.684857000142,7.22737819944306
96,749.86652750626,316.691622150068,433.174905356192,312.306768668137,4.38485348193102,430.630091942869,2.54481341332243
97,750.801721003036,320.213636052789,430.588084950247,318.370939964401,1.84269608838806,433.292316131329,-2.7042311810818
98,752.307551649014,316.92228492797,435.385266721044,318.01327637534,-1.09099144736937,436.720723872812,-1.33545715176756
99,754.524547495416,316.630998261938,437.893549233478,312.107962283454,4.52303597848395,432.671831424845,5.22171780863348
100,756.568734922177,317.698332878489,438.870402043688,312.777534434094,4.92079844439576,433.418888353252,5.45151369043628
101,758.122640217352,319.330445594623,438.792194622729,321.519764166221,-2.18931857159799,441.243089749332,-2.45089512660306
102,759.528598758945,322.137530218198,437.391068540747,324.792915484272,-2.65538526607478,442.35360824672,-4.96253970597274
103,760.730456167686,322.465014439031,438.265441728654,320.115067203604,2.34994723542747,438.086274643332,0.179167085322154
104,762.040321222926,321.777983706448,440.262337516478,320.612391874056,1.16559183239212,439.753183211239,0.509154305238754
105,763.122193082434,323.651167263577,439.471025818857,320.167684470899,3.48348279267768,438.388201551325,1.08282426753222
106,763.923993486168,321.834173553197,442.08981993297,320.182004505655,1.65216904754209,440.831728875499,1.25809105747168
107,764.345837937496,320.562797662715,443.78304027478,319.016717608877,1.54608005383857,441.350954106444,2.4320861683363
108,764.951288010206,318.686525361848,446.264762648357,315.445684329357,3.24084103249135,440.12544360242,6.13931904593755
109,766.237273391035,322.141745885986,444.095527505049,318.360611290494,3.78113459549193,440.265617198919,3.82991030613014
110,767.829758446753,323.594450879409,444.235307567344,315.805368497494,7.78908238191528,437.27888324708,6.95642432026403
111,769.398700892938,326.090945109841,443.307755783098,331.222772701288,-5.13182759144742,450.762299770676,-7.45454398757764
112,770.655829002154,322.049274873389,448.606554128765,322.188910159089,-0.139635285700006,446.770792990595,1.83576113816961
113,771.66408326803,325.329053849033,446.335029418997,322.978059932678,2.35099391635526,445.120606212123,1.21442320687407
114,772.492508095276,323.423770467881,449.068737627395,323.070733235785,0.353037232095782,447.807968055594,1.26076957180093
115,773.897290473811,327.010916040341,446.886374433471,330.066192978663,-3.05527693832196,452.104786330136,-5.2184118966651
116,776.11500898218,328.894688017112,447.220320965068,322.263475666968,6.63121235014405,443.52327674098,3.69704422408775
117,778.106493950376,331.415099330882,446.691394619494,330.682029374546,0.733069956336225,450.17556820537,-3.48417358587651
118,779.840573385033,332.472282130448,447.368291254586,326.684401704039,5.78788042640908,445.805554261193,1.56273699339254
119,781.398377615982,331.858904869235,449.539472746747,325.935591017892,5.9233138513429,446.753567975072,2.785904771675
120,782.995387158801,325.513205714022,457.482181444779,332.040635922828,-6.52743020880604,460.301364883154,-2.8191834383758
121,785.10135418483,328.573134629124,456.528219555706,325.648382303465,2.924752325659,452.07229177544,4.45592778026629
122,786.994026383649,334.291373695278,452.70265268837,330.980939844857,3.31043385042091,452.819188474018,-0.116535785648033
123,788.521890845424,332.014755628113,456.507135217311,328.85219629006,3.16255933805268,453.810346724874,2.69678849243737
124,789.945789355459,331.021665711249,458.92412364421,330.558590684085,0.463075027163626,457.256861389784,1.66726225442672
125,791.123629672892,331.705709009654,459.417920663238,333.013394522485,-1.30768551283137,460.05292951232,-0.63500884908218
126,792.806182957234,329.552400515898,463.253782441336,325.294351344925,4.25804917097321,455.613686876693,7.64009556464302
127,794.89133502513,337.038535580669,457.852799444461,336.268180325443,0.770355255226504,460.276188194564,-2.42338875010245
128,796.56905555739,330.928084254514,465.640971302876,331.216537198363,-0.288452943848595,462.436280376487,3.20469092638903
129,797.625931336144,330.861828353044,466.7641029831,333.5198034644,-2.65797511135604,465.687109218241,1.07699376485937
130,798.573275448145,339.43457182013,459.138703628015,337.744345199101,1.69022662102884,462.319658916064,-3.18095528804862
131,800.099141206652,335.772365280109,464.326775926543,327.163647969127,8.60871731098204,456.241495630836,8.08528029570667
132,801.45012702553,341.5485123018,459.90161472373,332.360259983863,9.18825231793698,456.29291637556,3.60869834817049
133,802.845120412967,341.072350286214,461.772770126753,337.089675560981,3.98267472523358,462.101520481512,-0.328750354759485
134,803.694252657874,336.442450715174,467.2518019427,331.737509902685,4.70494081248873,461.640859297495,5.61094264520485
135,804.181576162814,338.603107892324,465.578468270489,337.748312249494,0.854795642830321,465.534337011632,0.0441312588577427
136,805.153687566508,337.466672880662,467.687014685845,338.23266133467,-0.765988454007376,467.653637912246,0.0333767735995825
137,806.436071248362,340.046028938624,466.390042309738,340.049376706755,-0.00334776813029952,467.408191026798,-1.01814871706006
138,807.464656745505,339.9571222328,467.507534512705,332.990247913117,6.96687431968311,461.26911136018,6.23842315252481
139,808.548286818366,334.352103489183,474.196183329182,335.633603200726,-1.28149971154241,470.30376020886,3.8924231203224
140,809.294259000609,338.119732013906,471.174526986703,337.577640922556,0.542091091350174,469.134980305115,2.03954668158798
141,810.075637675021,338.902346534099,471.173291140922,336.200607150581,2.70173938351772,467.378808341375,3.7944827995477
142,811.27325186882,344.402235015182,466.871016853638,338.842534202169,5.55970081301324,465.515776072359,1.35524078127934
143,812.71339234278,340.141822443392,472.571569899387,343.017469380698,-2.87564693730604,474.355039524697,-1.78346962530953
144,814.221771275497,341.118233163628,473.103538111869,344.196415110228,-3.0781819465997,475.062813285906,-1.95927517403692
145,816.163739125724,341.898820157766,474.264918967958,337.632909435051,4.26591072271458,469.335437392947,4.92948157501122
146,817.990900281558,342.293338816175,475.697561465382,344.311831309662,-2.01849249348663,476.673999205961,-0.976437740578029
147,819.611420542889,347.73785948774,471.873561055149,336.776981694727,10.9608777930134,464.243539956053,7.63002109909586
148,821.416163463447,349.453595837665,471.962567625781,341.000429256557,8.45316658110857,467.677650033933,4.28491759184862
149,823.0778665429,341.978611197739,481.099255345161,343.40441619175,-1.42580499401052,478.561513200445,2.53774214471644
150,824.925714551034,349.323062930889,475.602651620145,344.102585579124,5.22047735176425,472.969767654326,2.63288396581857
151,826.623827151062,353.372546942948,473.251280208114,341.836384095875,11.536162847073,467.33786489529,5.91341531282374
152,828.514559049019,353.424262499013,475.090296550006,346.570965984537,6.85329651447518,473.29101258838,1.79928396162679
153,830.538985880204,350.444144118854,480.09484176135,346.515730124841,3.92841399401306,477.110369575446,2.98447218590437
154,831.751846985345,351.632199561288,480.119647424057,347.329251318612,4.30294824267639,477.046078578029,3.07356884602764
155,832.379110558684,351.661517020502,480.717593538182,345.190625929701,6.47089109080113,474.870114273508,5.84747926467432
156,832.663104519847,355.195011592537,477.46809292731,349.318198506618,5.87681308591948,475.444109315193,2.02398361211733
157,833.098539376083,354.611836794308,478.486702581775,355.793892521896,-1.18205572758815,482.930148943911,-4.44344636213601
158,833.827356095922,351.769231190241,482.058124905681,342.719625007427,9.04960618281385,472.777803101016,9.28032180466481
159,834.491983918103,348.632112753297,485.859871164806,346.982213883545,1.64989886975215,480.759812633275,5.10005853153074
160,835.616794026505,353.356138835156,482.260655191348,352.645423446307,0.710715388848848,482.557268546996,-0.296613355647744
161,837.227483733811,358.343732744605,478.883750989206,351.602804395369,6.74092834923581,477.435747703405,1.44800328580092
162,839.543493141359,355.060540193353,484.482952948006,351.047110490416,4.01342970293638,481.049446908436,3.43350603957016
163,842.27795519384,359.742212056485,482.535743137355,351.968501801987,7.77371025449758,478.55332852908,3.98241460827565
164,844.80100429281,361.600798270402,483.200206022408,357.525493496241,4.07530477416107,483.383376765906,-0.183170743497744
165,846.318128528371,356.380075946369,489.938052582001,352.376120789644,4.00395515672486,483.930684029548,6.00736855245352
166,847.280285495276,357.045944421107,490.234341074169,349.843460049274,7.20248437183337,481.39525027522,8.83909079894927
167,848.14166996234,356.345730615031,491.795939347309,352.888921670134,3.45680894489696,485.39070685261,6.40523249469932
168,848.923778245038,357.73597625657,491.187801988468,359.204570195749,-1.46859393917841,490.45554024889,0.732261739578332
169,849.665208647749,361.370326955375,488.294881692374,358.464927607168,2.90539934820684,486.614670951066,1.68021074130713
170,850.292171113212,359.266230378716,491.025940734496,366.290615639083,-7.0243852603671,496.701112733028,-5.67517199853195
171,850.589664214603,361.078329128522,489.511335086081,357.590167185861,3.48816194266032,486.239017289241,3.27231779683935
172,850.829232999452,361.228063628977,489.601169370475,365.921798451929,-4.6937348229521,494.48707855613,-4.88590918565501
173,851.951768899964,357.385752291259,494.566016608705,360.137481599543,-2.75172930828382,493.274121660526,1.29189494817918
174,853.829158263341,368.353761184792,485.475397078549,358.350201981452,10.0035592033406,481.235235786028,4.24016129252105
175,855.514837259715,358.742505834367,496.772331425348,367.818469552078,-9.0759637177107,501.212672563422,-4.44034113807427
176,856.809633510103,361.549007387918,495.260626122186,363.639577663427,-2.09057027550906,494.988123851891,0.272502270294608
177,857.840094921916,365.33039349282,492.509701429096,357.184057593626,8.14633589919353,485.463102831646,7.04659859745005
178,858.871989285082,365.8978443367,492.974144948382,364.768962234039,1.12888210266148,493.560415123057,-0.586270174674929
179,860.704384455896,364.991724236719,495.712660219178,367.48540885039,-2.49368461367142,498.113527978202,-2.40086775902468
180,862.95503692778,359.50211395642,503.45292297136,356.846837393528,2.65527656289228,494.510176722568,8.94274624879217
181,864.983564918949,367.789040462129,497.19452445682,365.1607675372,2.62827292492895,495.449927034717,1.74459742210331
182,866.350716528723,368.400914197835,497.949802330888,362.201938429501,6.1989757683341,492.36661517542,5.5831871554682
183,867.144576980403,369.022743075578,498.121833904825,369.481031916261,-0.458288840683458,499.42439788538,-1.30256398055452
184,867.716387230964,371.187810881015,496.528576349949,367.281646918225,3.90616396278988,495.472992838689,1.05558351126047
185,868.184492440763,370.728707363792,497.45578507697,363.701037519996,7.02766984379645,492.804576990057,4.65120808691392
186,869.014524193896,369.920190780143,499.094333413752,364.550712820217,5.36947795992672,495.108082391641,3.98625102211155
187,870.491057122138,369.894686856589,500.596370265549,367.595598920942,2.29908793564694,499.367295882951,1.22907438259765
188,871.910849042678,370.899125404229,501.011723638449,364.756241950718,6.14288345351129,496.350536340839,4.66118729761022
189,873.46389640788,373.785931116359,499.677965291521,368.348099694775,5.43783142158377,497.673995841987,2.0039694495337
190,874.582348289961,370.540512667306,504.041835622655,371.860050686217,-1.31953801891129,505.067687304188,-1.0258516815323
191,875.304583265614,366.220304564538,509.084278701076,370.161545097688,-3.94124053315011,507.955674267592,1.12860443348344
192,876.815976007755,372.619852542811,504.196123464944,363.297253339274,9.32259920353738,495.680914959176,8.51520850576815
193,878.818033330319,371.742893940852,507.075139389467,364.490634521832,7.25225941902033,499.051929909956,8.02320947951096
194,880.604164083939,371.048600482759,509.55556360118,366.872826340585,4.17577414217424,503.116783130696,6.43878047048376
195,882.718901239396,372.21159626352,510.507304975876,375.397375468611,-3.18577920509068,511.238439427276,-0.731134451400513
196,885.131266432677,380.195009006748,504.936257425929,374.898840935317,5.29616807143116,503.901646361416,1.0346110645126
197,887.226624415201,379.246470276076,507.980154139125,369.481177044966,9.76529323110986,500.733605932682,7.24654820644254
198,888.902810572914,372.979683547076,515.923127025838,371.917062778303,1.06262076877233,510.689802124485,5.23332490135327
199,889.947496272804,375.071111075695,514.876385197109,372.838687858516,2.23242321717994,510.285466206908,4.59091899020047
200,890.93871991705,382.011340505026,508.927379412023,375.250452841986,6.76088766304055,506.067607146752,2.85977226527088
201,892.316441884829,378.930018983143,513.386422901686,374.031436151095,4.89858283204779,509.086886358432,4.29953654325407
202,893.496370865038,379.123536189071,514.372834675967,376.62315570986,2.50038047921115,511.923777521077,2.4490571548896
203,893.910412250802,379.934212023528,513.976200227274,377.990525485508,1.94368653802005,512.644228032975,1.33197219429867
204,894.256630231011,377.02586670462,517.23076352639,378.955681595481,-1.92981489086104,516.848406323848,0.382357202542244
205,894.957805137961,382.047779629436,512.910025508525,377.136575345933,4.91120428350294,510.368104930402,2.54192057812321
206,895.874872417961,381.354597701002,514.520274716959,377.0261367498,4.32846095120168,511.185783337162,3.33449137979745
207,897.039239864081,384.646468781891,512.39277108219,380.525494386644,4.12097439524631,512.023363616678,0.369407465511991
208,898.303710608497,382.764878795293,515.538831813205,378.643378532954,4.12150026233909,512.910000871474,2.62883094173101
209,899.630624898057,383.241834649528,516.38879024853,379.944161691965,3.29767295756231,514.244444498159,2.14434575037118
210,901.014811792606,385.484706322128,515.530105470478,381.797421061656,3.68728526047158,514.227355234766,1.30275023571176
211,902.71395068759,382.016109223917,520.697841463673,378.982423535018,3.03368568889908,515.715248896551,4.98259256712205
212,904.136486370912,386.83868246039,517.297803910522,383.578663044057,3.26001941633258,516.249217155398,1.04858675512472
213,905.168748221479,388.090880151422,517.077868070057,382.709136762736,5.38174338868601,514.554030628817,2.52383744123949
214,905.944862381488,387.540107907413,518.404754474075,393.238829036933,-5.69872112952045,526.267924379325,-7.86316990524954
215,907.100713858749,388.862305657648,518.2384082011,381.819125566542,7.04318009110599,514.496593404667,3.74181479643384
216,908.502189141811,390.458888656483,518.043300485329,381.195619335281,9.26326932120213,512.874285701559,5.16901478377001
217,909.761273616103,387.332965295689,522.428308320414,388.972742712488,-1.63977741679916,524.16256097018,-1.73425264976617
218,910.907369275612,390.995453809741,519.911915465871,383.215356431842,7.78009737789923,515.64719519163,4.26472027424114
219,912.31966471092,384.864753516304,527.454911194616,387.465105904326,-2.60035238802122,526.66375377859,0.79115741602576
220,913.642772174391,391.574428650264,522.068343524126,391.42577538648,0.148653263784121,524.949431357337,-2.88108783321109
221,915.061584330304,383.547476965926,531.514107364378,385.260784826496,-1.71330786056972,527.388113046,4.12599431837753
222,916.348464318633,392.320180690108,524.028283628525,385.405443656345,6.91473703376339,519.622741827362,4.40554180116351
223,918.082733479069,391.305156843033,526.777576636036,390.339256313867,0.965900529165797,526.612743008532,0.164833627504318
224,919.818756535231,396.637697815797,523.181058719434,396.013886431007,0.623811384789511,528.389310561863,-5.20825184242835
225,921.596385301475,392.889502517828,528.706882783647,387.749849201687,5.13965331614102,524.840527822462,3.86635496118516
226,923.347018543639,391.343184445837,532.003834097802,385.171955957618,6.17122848821887,524.807633516966,7.19620058083575
227,924.905302909663,387.936328225939,536.968974683724,388.005965807722,-0.0696375817832235,531.719624975832,5.24934970789218
228,926.313976469773,395.815113239904,530.498863229869,391.537744118315,4.27736912158841,528.41551067402,2.08335255584969
229,927.850607023292,390.984652335177,536.865954688115,390.137839682511,0.846812652665997,532.980008791761,3.88594589635413
230,928.95944340669,392.771564606283,536.187878800407,390.887621481861,1.88394312442142,532.419035219859,3.76884358054829
231,929.520411805153,392.306831341139,537.213580464014,391.546986539672,0.759844801466587,533.767494698786,3.44608576522822
232,929.924105447182,394.558642473659,535.365462973522,394.591140545425,-0.0324980717660676,534.774830778785,0.590632194736822
233,930.102187976873,397.664212408912,532.437975567961,389.422733042704,8.24147936620816,526.562426293219,5.87554927474241
234,930.215250193784,395.258575818782,534.956674375002,392.785810290514,2.47276552826735,532.406949734035,2.54972464096761
235,931.061962871655,393.726500624962,537.335462246693,391.970605228552,1.75589539641071,534.076749987241,3.25871225945169
236,932.783874240839,395.089696735359,537.69417750548,391.008327189773,4.08136954558604,532.375197610554,5.31897989492569
237,934.590314767464,398.588307551712,536.002007215753,398.595482496912,-0.00717494520055617,537.081450202516,-1.0794429867636
238,936.27784229948,398.728425783194,537.549416516285,393.575351107168,5.15307467602636,532.64977126332,4.8996452529651
239,937.882694360037,401.554150226249,536.328544133788,395.242388570839,6.31176165541017,532.512994994084,3.81554913970397
240,939.065175933315,400.50140369455,538.563772238764,402.345031659525,-1.84362796497544,541.087431665901,-2.52365942713622
241,939.713091562591,398.824726555256,540.888365007335,393.219685878934,5.60504067632159,533.847588844227,7.04077616310816
242,940.020608781423,403.174387567845,536.846221213577,397.650500335451,5.52388723239451,534.077239304425,2.7689819091525
243,940.149480252399,402.090373851284,538.059106401115,397.220392443446,4.8699814078378,534.682234442323,3.37687195879202
244,940.682438408115,401.257064231664,539.425374176451,397.112597746389,4.14446648527553,535.904548807736,3.52082536871506
245,941.282439376484,401.275302850778,540.007136525706,398.680307191909,2.59499565886835,537.60991389432,2.3972226313857
246,941.749169223712,402.291592408727,539.457576814985,400.053589840644,2.23800256808271,538.132964368966,1.32461244601931
247,942.5443199389,401.625466076205,540.918853862696,400.421558589822,1.20390748638257,539.730079116207,1.18877474648849
248,943.331617601979,405.223724376577,538.107893225402,402.133340717066,3.09038365951061,538.44684919424,-0.338955968837211
249,944.105102370796,403.406601849865,540.698500520931,401.886498872572,1.52010297729316,540.502808568185,0.19569195274679
250,945.140744001736,405.179962174756,539.96078182698,402.459370780636,2.72059139412025,540.082347718444,-0.121565891464395
251,946.335553258954,400.921692024646,545.413861234308,403.273984549776,-2.35229252512984,545.551918874653,-0.138057640344146
252,947.56234868444,407.51714656554,540.045202118901,406.035678405199,1.48146816034018,542.124352865706,-2.07915074680477
253,948.731433506094,406.16532264228,542.566110863815,406.737178992318,-0.57185635003888,544.954942245132,-2.38883138131741
254,949.849077533035,408.633897919477,541.215179613558,408.127832909345,0.506065010131722,544.266534031735,-3.05135441817674
255,950.571549378093,408.092617764009,542.478931614084,408.979661799985,-0.887044035975887,546.13742655161,-3.65849493752573
256,951.374873707763,402.641927818807,548.732945888956,406.694903050712,-4.05297523190417,549.947997001694,-1.21505111273819
257,952.924848798787,406.444552136337,546.48029666245,404.416753263716,2.02779887262064,544.756748428334,1.72354823411544
258,954.492918271297,408.590597823552,545.902320447744,403.513657785998,5.07694003755464,542.267060539193,3.63525990855111
259,955.985212963004,409.558936356209,546.426276606795,402.700437622381,6.85849873382758,541.231140590536,5.19513601625873
260,957.885537170507,415.361625689711,542.523911480796,407.771636413352,7.58998927635885,541.495181895022,1.02872958577379
